"ProdLine","ItemNumber","Description","StdPrice","Multiplier","Price","ProdLinePricing","BreakQty1","PriceRate1","BreakQty2","PriceRate2","BestPrice"
"UNIO","UNI89038","Charcoal Cold Hdle",11.34,"0.6000 ",6.80,0.00,0.00,0.00,0.00,0.00,6.80
"UNIO","UNI89039","Charcoal Div Hdle",11.75,"0.6000 ",7.05,0.00,0.00,0.00,0.00,0.00,7.05
"UNIO","UNI89040","Clear Lucite Hdle",10.53,"0.6000 ",6.32,0.00,0.00,0.00,0.00,0.00,6.32
"UNIO","UNI89043","Acrylic Hdle Assy",13.64,"0.6000 ",8.18,0.00,0.00,0.00,0.00,0.00,8.18
"UNIO","UNI89045","Charcoal Hdle Assy",13.23,"0.6000 ",7.94,0.00,0.00,0.00,0.00,0.00,7.94
"UNIO","UNI89130","Spt Assy",16.34,"0.6000 ",9.80,0.00,0.00,0.00,0.00,0.00,9.80
"UNIO","UNI89135","Spout Assy",88.56,"0.6000 ",53.14,0.00,0.00,0.00,0.00,0.00,53.14
"UNIO","UNI89139","Pull Rod Assy",5.94,"0.6000 ",3.56,0.00,0.00,0.00,0.00,0.00,3.56
"UNIO","UNI89296","Brass Pop Up Stopper",8.37,"0.6000 ",5.02,0.00,0.00,0.00,0.00,0.00,5.02
"UNIO","UNI9222","Spt Assy",33.21,"0.6000 ",19.93,0.00,0.00,0.00,0.00,0.00,19.93
"UNIO","UNIP-179H","Hot Nut",7.14,"0.6000 ",4.28,0.00,0.00,0.00,0.00,0.00,4.28
"UNIO","UNIP-19S","Stem Only",15.79,"0.6000 ",9.47,0.00,0.00,0.00,0.00,0.00,9.47
"UVBA","UVB1010","uni89296",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB1011","Anchor Expansion Bolt Sets",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB1012","6-1/2"" Lavatory Hanger",4.94,"0.6000 ",2.96,0.00,0.00,0.00,0.00,0.00,2.96
"UVBA","UVB1013","Hanger",4.94,"0.6000 ",2.96,0.00,0.00,0.00,0.00,0.00,2.96
"UVBA","UVB1014","Clamp",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB1015","Toggle Bolt Set",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB1016","Basin Clamp (6)",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB102","Float Ball",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB1021","1-3/4' x 3"" Steel Hanger",4.94,"0.6000 ",2.96,0.00,0.00,0.00,0.00,0.00,2.96
"UVBA","UVB1025","Pedestal Bracket (Pair)",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB105","Mark III Ballcock",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB106","Ballcock 8-1/4"" Critical Leve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB107M","Ballcock",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB108","Ballcock",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB109","Ballcock",29.42,"0.6000 ",17.65,0.00,0.00,0.00,0.00,0.00,17.65
"UVBA","UVB120","8"" Steel Float Rod",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB121","8"" Brass Float Rod",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB126","9"" Brass Float Rod",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB128","10"" Brass Float Rod",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB130","Ballcock 8-1/2"" Critical Leve",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB133A","7-1/2""  C-L Ballcock",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB134B","Ballcock",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB134C","Plastic Ballcock",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB135D","Ballcock w/Plastic Refill Tube",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB137D","Ballcock 9-1/8"" Critical Leve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB138","Ballcock",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB141","Ballcock",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB161","Ballcock & Div",35.90,"0.6000 ",21.54,0.00,0.00,0.00,0.00,0.00,21.54
"UVBA","UVB175A","Ballcock & Div",37.24,"0.6000 ",22.34,0.00,0.00,0.00,0.00,0.00,22.34
"UVBA","UVB183D","Ballcock/Brass",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB190","12-1/2"" Ballcock",40.20,"0.6000 ",24.12,0.00,0.00,0.00,0.00,0.00,24.12
"UVBA","UVB191","11-7/8"" Ballcock",42.89,"0.6000 ",25.73,0.00,0.00,0.00,0.00,0.00,25.73
"UVBA","UVB193A","Adpt Kit w/ 260",68.27,"0.6000 ",40.96,0.00,0.00,0.00,0.00,0.00,40.96
"UVBA","UVB197","Div",29.42,"0.6000 ",17.65,0.00,0.00,0.00,0.00,0.00,17.65
"UVBA","UVB200","Flushometer",219.94,"0.6000 ",131.96,0.00,0.00,0.00,0.00,0.00,131.96
"UVBA","UVB204","SS Wire Clip 261-2B",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB205","Ballcock 10-1/4""Critical Leve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB206A","Adj Ballcock w/ Nut",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB2245","Sears Kits for 2 Piece Closet",14.09,"0.6000 ",8.45,0.00,0.00,0.00,0.00,0.00,8.45
"UVBA","UVB230","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB233","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB237","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB239","Flush Valve",5.28,"0.6000 ",3.17,0.00,0.00,0.00,0.00,0.00,3.17
"UVBA","UVB245","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB246","Flush Valve",22.25,"0.6000 ",13.35,0.00,0.00,0.00,0.00,0.00,13.35
"UVBA","UVB249","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB250","One Way Entry Spec Flapper",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB251","Flush Valve",37.00,"0.6000 ",22.20,0.00,0.00,0.00,0.00,0.00,22.20
"UVBA","UVB252","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB259","4-5/8"" Overflow Tilt Valve",38.64,"0.6000 ",23.18,0.00,0.00,0.00,0.00,0.00,23.18
"UVBA","UVB260","Flush Valve",39.78,"0.6000 ",23.87,0.00,0.00,0.00,0.00,0.00,23.87
"UVBA","UVB261","Flush Valve (4005 - 4006)",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB263","2-3/4"" Rubber Seat Disc",15.25,"0.6000 ",9.15,0.00,0.00,0.00,0.00,0.00,9.15
"UVBA","UVB264A","Delrin Nut",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB266","Screw Plug",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB267","9-5/8"" Lift Strap",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB268","Valve Seat",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB270","Flush Valve",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB275","Tilt Valve",34.80,"0.6000 ",20.88,0.00,0.00,0.00,0.00,0.00,20.88
"UVBA","UVB276","Tilt Valve",34.44,"0.6000 ",20.66,0.00,0.00,0.00,0.00,0.00,20.66
"UVBA","UVB278","Tilt Valve",22.25,"0.6000 ",13.35,0.00,0.00,0.00,0.00,0.00,13.35
"UVBA","UVB278B","Tilt Valve w/ Seat",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB280","Tilt Valve",44.46,"0.6000 ",26.68,0.00,0.00,0.00,0.00,0.00,26.68
"UVBA","UVB285","Tilt Valve",29.86,"0.6000 ",17.92,0.00,0.00,0.00,0.00,0.00,17.92
"UVBA","UVB301","PB Flush Lever-Athens",18.60,"0.6000 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"UVBA","UVB302","Flush Lever-Athens-Ant",18.60,"0.6000 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"UVBA","UVB303","CP Flush Lever",15.00,"0.6000 ",9.00,0.00,0.00,0.00,0.00,0.00,9.00
"UVBA","UVB306","CP Flush Lever",18.00,"0.6000 ",10.80,0.00,0.00,0.00,0.00,0.00,10.80
"UVBA","UVB307","PB Flush Lever",18.00,"0.6000 ",10.80,0.00,0.00,0.00,0.00,0.00,10.80
"UVBA","UVB309","CP Lever",3.74,"0.6000 ",2.24,0.00,0.00,0.00,0.00,0.00,2.24
"UVBA","UVB311PB","PB Flush Lever",16.80,"0.6000 ",10.08,0.00,0.00,0.00,0.00,0.00,10.08
"UVBA","UVB312","Trip Lever",18.00,"0.6000 ",10.80,0.00,0.00,0.00,0.00,0.00,10.80
"UVBA","UVB313","RH Trip Lever",19.80,"0.6000 ",11.88,0.00,0.00,0.00,0.00,0.00,11.88
"UVBA","UVB314","CP Flush Lever",15.00,"0.6000 ",9.00,0.00,0.00,0.00,0.00,0.00,9.00
"UVBA","UVB315","PB Flush Lever-Farrington",29.28,"0.6000 ",17.57,0.00,0.00,0.00,0.00,0.00,17.57
"UVBA","UVB316","Flush Lever-Farrington Ant",18.60,"0.6000 ",11.16,0.00,0.00,0.00,0.00,0.00,11.16
"UVBA","UVB317","PB Flush Btn Bordeux 15",32.70,"0.6000 ",19.62,0.00,0.00,0.00,0.00,0.00,19.62
"UVBA","UVB318","Flush Btn-Bordeau 15-Ant",31.20,"0.6000 ",18.72,0.00,0.00,0.00,0.00,0.00,18.72
"UVBA","UVB320","Por/PB Fluted Lever-Nostalgia",57.60,"0.6000 ",34.56,0.00,0.00,0.00,0.00,0.00,34.56
"UVBA","UVB321","PB Smooth Porcelain Tank Lever",48.00,"0.6000 ",28.80,0.00,0.00,0.00,0.00,0.00,28.80
"UVBA","UVB322","Por/CP Smooth Lever-Nostalgia",57.60,"0.6000 ",34.56,0.00,0.00,0.00,0.00,0.00,34.56
"UVBA","UVB323","CP Fluted Porcelain Tank Lever",45.60,"0.6000 ",27.36,0.00,0.00,0.00,0.00,0.00,27.36
"UVBA","UVB324","CP Flush Lever-Nostalgia",54.00,"0.6000 ",32.40,0.00,0.00,0.00,0.00,0.00,32.40
"UVBA","UVB325","PB Flush Lever-Nostalgia",57.60,"0.6000 ",34.56,0.00,0.00,0.00,0.00,0.00,34.56
"UVBA","UVB326","CP Push Btn Assy",18.00,"0.6000 ",10.80,0.00,0.00,0.00,0.00,0.00,10.80
"UVBA","UVB327","CP Flush Btn",15.00,"0.6000 ",9.00,0.00,0.00,0.00,0.00,0.00,9.00
"UVBA","UVB328","PB Flush Btn",29.28,"0.6000 ",17.57,0.00,0.00,0.00,0.00,0.00,17.57
"UVBA","UVB330PB","PB Trip Lever",10.80,"0.6000 ",6.48,0.00,0.00,0.00,0.00,0.00,6.48
"UVBA","UVB331PB","PB Flush Lever",21.60,"0.6000 ",12.96,0.00,0.00,0.00,0.00,0.00,12.96
"UVBA","UVB333PB","PB Flush Btn",33.90,"0.6000 ",20.34,0.00,0.00,0.00,0.00,0.00,20.34
"UVBA","UVB334","CP Flush Lever-Amega",6.30,"0.6000 ",3.78,0.00,0.00,0.00,0.00,0.00,3.78
"UVBA","UVB336","Flush Lever-Atlas-PB B",12.00,"0.6000 ",7.20,0.00,0.00,0.00,0.00,0.00,7.20
"UVBA","UVB337","CP Trip Lever",10.80,"0.6000 ",6.48,0.00,0.00,0.00,0.00,0.00,6.48
"UVBA","UVB34004","Trip Lever Creme",3.60,"0.6000 ",2.16,0.00,0.00,0.00,0.00,0.00,2.16
"UVBA","UVB341","CP Flush Lever",3.90,"0.6000 ",2.34,0.00,0.00,0.00,0.00,0.00,2.34
"UVBA","UVB344-100","WH Trip Lever",3.30,"0.6000 ",1.98,0.00,0.00,0.00,0.00,0.00,1.98
"UVBA","UVB345","CP Flush Btn",42.22,"0.6000 ",25.33,0.00,0.00,0.00,0.00,0.00,25.33
"UVBA","UVB347","PB Flush Btn-Delano",51.29,"0.6000 ",30.77,0.00,0.00,0.00,0.00,0.00,30.77
"UVBA","UVB352","Flush Btn-Taurus-Ant",32.40,"0.6000 ",19.44,0.00,0.00,0.00,0.00,0.00,19.44
"UVBA","UVB353","Flush Lever-Amega-PB B",28.80,"0.6000 ",17.28,0.00,0.00,0.00,0.00,0.00,17.28
"UVBA","UVB363","Flush Btn",11.40,"0.6000 ",6.84,0.00,0.00,0.00,0.00,0.00,6.84
"UVBA","UVB380","Trip Lever",9.58,"0.6000 ",5.75,0.00,0.00,0.00,0.00,0.00,5.75
"UVBA","UVB381","Tank Lever Neo-Classic series",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB400","Tank Bolt Brass",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB401","Tank Nut Brass",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB402","Tank Washer Brass",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB403","Cone Gasket",1.44,"0.6000 ",0.86,0.00,0.00,0.00,0.00,0.00,0.86
"UVBA","UVB405","Steel Connecting Bolt",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB407","Steel Nut for 405",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB411","D Gasket",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB422","A Gasket",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVB423","Tank to Bowl Gasket-Power F",9.36,"0.6000 ",5.62,0.00,0.00,0.00,0.00,0.00,5.62
"UVBA","UVB425","E Gasket",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVB475","Tank to Bowl Kit",4.94,"0.6000 ",2.96,0.00,0.00,0.00,0.00,0.00,2.96
"UVBA","UVB500","Spud 15",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB502","Spud 2"" Rec",25.94,"0.6000 ",15.56,0.00,0.00,0.00,0.00,0.00,15.56
"UVBA","UVB504","Spud",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB509","Spud 125",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVB510","Spud Assy/Special",37.64,"0.6000 ",22.58,0.00,0.00,0.00,0.00,0.00,22.58
"UVBA","UVBA211","Screw",0.84,"0.6000 ",0.50,0.00,0.00,0.00,0.00,0.00,0.50
"UVBA","UVBA223","Washer",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA224","Fiber Washer",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA225","Cplg Nut",1.63,"0.6000 ",0.98,0.00,0.00,0.00,0.00,0.00,0.98
"UVBA","UVBA229","Oring",0.40,"0.6000 ",0.24,0.00,0.00,0.00,0.00,0.00,0.24
"UVBA","UVBA232","5/8"" Disc",1.12,"0.6000 ",0.67,0.00,0.00,0.00,0.00,0.00,0.67
"UVBA","UVBA233","Plunger for A255 Kit",2.03,"0.6000 ",1.22,0.00,0.00,0.00,0.00,0.00,1.22
"UVBA","UVBA239","Seal Ring",0.55,"0.6000 ",0.33,0.00,0.00,0.00,0.00,0.00,0.33
"UVBA","UVBA240","Washer",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA255","Coast Ballcock Rep Kit",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA261","Brass Screw",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA265","Head Float Trigger",3.79,"0.6000 ",2.27,0.00,0.00,0.00,0.00,0.00,2.27
"UVBA","UVBA266","Oring",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA267","Ballcock Hdw Pack",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA268","Tube for 167 Div",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA269","Tube for 167 Div",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA270","Cup & Arm Weighted",2.16,"0.6000 ",1.30,0.00,0.00,0.00,0.00,0.00,1.30
"UVBA","UVBA271","Float Arm",2.51,"0.6000 ",1.51,0.00,0.00,0.00,0.00,0.00,1.51
"UVBA","UVBA303","Screw",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA304","Body Screw",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA327","Float Rod",4.44,"0.6000 ",2.66,0.00,0.00,0.00,0.00,0.00,2.66
"UVBA","UVBA332","Rubber Disc",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA334","Shank Washer",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA336","Disc",0.92,"0.6000 ",0.55,0.00,0.00,0.00,0.00,0.00,0.55
"UVBA","UVBA340","Hat Washer",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA357","Brass Cap (68U)",1.44,"0.6000 ",0.86,0.00,0.00,0.00,0.00,0.00,0.86
"UVBA","UVBA358","Brass Cap",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA385","Disc",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA399","Copper Refill Tube",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA420","Lock Key",0.50,"0.6000 ",0.30,0.00,0.00,0.00,0.00,0.00,0.30
"UVBA","UVBA421","Ballcock Head Assy",4.94,"0.6000 ",2.96,0.00,0.00,0.00,0.00,0.00,2.96
"UVBA","UVBA422","Plunger Assy",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA423","Rubber Diaph",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA425","Seal Ring",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA426","Adj Screw",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA428","Float Rod",0.59,"0.6000 ",0.35,0.00,0.00,0.00,0.00,0.00,0.35
"UVBA","UVBA529","Nylon Seat",1.20,"0.6000 ",0.72,0.00,0.00,0.00,0.00,0.00,0.72
"UVBA","UVBA549","Plastic Lock Nut",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA550","Plastic Cplg Nut",0.74,"0.6000 ",0.44,0.00,0.00,0.00,0.00,0.00,0.44
"UVBA","UVBA559","Float Rod",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA565","Refill Tube",0.41,"0.6000 ",0.25,0.00,0.00,0.00,0.00,0.00,0.25
"UVBA","UVBA581","Rep Kit for 183D",4.13,"0.6000 ",2.48,0.00,0.00,0.00,0.00,0.00,2.48
"UVBA","UVBA588","Brass Cplg Nut",3.02,"0.6000 ",1.81,0.00,0.00,0.00,0.00,0.00,1.81
"UVBA","UVBA592","Brass Ferrule/Adapter",0.84,"0.6000 ",0.50,0.00,0.00,0.00,0.00,0.00,0.50
"UVBA","UVBA600","Male Ballcock Head",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA601","Female Top Ballcock Head",2.28,"0.6000 ",1.37,0.00,0.00,0.00,0.00,0.00,1.37
"UVBA","UVBA603","Tube Holder",0.82,"0.6000 ",0.49,0.00,0.00,0.00,0.00,0.00,0.49
"UVBA","UVBA610","Bonnet Only",0.20,"0.6000 ",0.12,0.00,0.00,0.00,0.00,0.00,0.12
"UVBA","UVBA705","Spring",0.20,"0.6000 ",0.12,0.00,0.00,0.00,0.00,0.00,0.12
"UVBA","UVBA706","Air O Magic Spring",0.10,"0.6000 ",0.06,0.00,0.00,0.00,0.00,0.00,0.06
"UVBA","UVBA707","Air O Magic Plunger",0.44,"0.6000 ",0.26,0.00,0.00,0.00,0.00,0.00,0.26
"UVBA","UVBA708","Air O Magic Clip & Screw",0.10,"0.6000 ",0.06,0.00,0.00,0.00,0.00,0.00,0.06
"UVBA","UVBA713","Chain 4-Links",0.20,"0.6000 ",0.12,0.00,0.00,0.00,0.00,0.00,0.12
"UVBA","UVBA714","Refill Tube",0.23,"0.6000 ",0.14,0.00,0.00,0.00,0.00,0.00,0.14
"UVBA","UVBA726","Ballcock Head for 206",3.84,"0.6000 ",2.30,0.00,0.00,0.00,0.00,0.00,2.30
"UVBA","UVBA727","Adjustable Float Arm",0.84,"0.6000 ",0.50,0.00,0.00,0.00,0.00,0.00,0.50
"UVBA","UVBA729","Refill Tube & Clamp for 1",2.88,"0.6000 ",1.73,0.00,0.00,0.00,0.00,0.00,1.73
"UVBA","UVBA730","Shank Washer for 170",1.02,"0.6000 ",0.61,0.00,0.00,0.00,0.00,0.00,0.61
"UVBA","UVBA737","Diaph",2.59,"0.6000 ",1.55,0.00,0.00,0.00,0.00,0.00,1.55
"UVBA","UVBA738","Float Wire",3.30,"0.6000 ",1.98,0.00,0.00,0.00,0.00,0.00,1.98
"UVBA","UVBA739","Adjustment Clip",1.28,"0.6000 ",0.77,0.00,0.00,0.00,0.00,0.00,0.77
"UVBA","UVBA775","7-3/4"" Lift Strap",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBA776","Ballcock Head for 206A",3.84,"0.6000 ",2.30,0.00,0.00,0.00,0.00,0.00,2.30
"UVBA","UVBA778","Balcock Nut for A777",0.48,"0.6000 ",0.29,0.00,0.00,0.00,0.00,0.00,0.29
"UVBA","UVBA780","Flapper",4.43,"0.6000 ",2.66,0.00,0.00,0.00,0.00,0.00,2.66
"UVBA","UVBA800","Diaph",0.78,"0.6000 ",0.47,0.00,0.00,0.00,0.00,0.00,0.47
"UVBA","UVBA801","Plunger",0.90,"0.6000 ",0.54,0.00,0.00,0.00,0.00,0.00,0.54
"UVBA","UVBA802"," 7"" Plastic Refill Tube",0.55,"0.6000 ",0.33,0.00,0.00,0.00,0.00,0.00,0.33
"UVBA","UVBA803","Ballcock Head, 4-Screws",3.44,"0.6000 ",2.06,0.00,0.00,0.00,0.00,0.00,2.06
"UVBA","UVBA804","Disc",0.12,"0.6000 ",0.07,0.00,0.00,0.00,0.00,0.00,0.07
"UVBA","UVBA805","Kit",3.07,"0.6000 ",1.84,0.00,0.00,0.00,0.00,0.00,1.84
"UVBA","UVBA808","Adjustable Arm for P272",0.50,"0.6000 ",0.30,0.00,0.00,0.00,0.00,0.00,0.30
"UVBA","UVBA812","Plastic Adj Screw",0.30,"0.6000 ",0.18,0.00,0.00,0.00,0.00,0.00,0.18
"UVBA","UVBA831","Lock Nut",0.40,"0.6000 ",0.24,0.00,0.00,0.00,0.00,0.00,0.24
"UVBA","UVBA837","Set Screw",0.23,"0.6000 ",0.14,0.00,0.00,0.00,0.00,0.00,0.14
"UVBA","UVBA840","Arm Sub Assy",5.89,"0.6000 ",3.53,0.00,0.00,0.00,0.00,0.00,3.53
"UVBA","UVBA841","Ballcock Hd(Male Adjust Screw)",3.91,"0.6000 ",2.35,0.00,0.00,0.00,0.00,0.00,2.35
"UVBA","UVBA842","Refill Tube, Plastic 8""",0.50,"0.6000 ",0.30,0.00,0.00,0.00,0.00,0.00,0.30
"UVBA","UVBA845","Ballcock Head",3.60,"0.6000 ",2.16,0.00,0.00,0.00,0.00,0.00,2.16
"UVBA","UVBB112288","Press Reg Valve",34.56,"0.6000 ",20.74,0.00,0.00,0.00,0.00,0.00,20.74
"UVBA","UVBBL100504-K","Lower Sply Kit (501A)",60.23,"0.6000 ",36.14,0.00,0.00,0.00,0.00,0.00,36.14
"UVBA","UVBBU100502-K","Upper Sply Kit (501)",13.68,"0.6000 ",8.21,0.00,0.00,0.00,0.00,0.00,8.21
"UVBA","UVBBU100503-K","Upper Sply Kit (501A)",19.20,"0.6000 ",11.52,0.00,0.00,0.00,0.00,0.00,11.52
"UVBA","UVBC-100500-K","Cart Kit for 4462/63 Tank",63.30,"0.6000 ",37.98,0.00,0.00,0.00,0.00,0.00,37.98
"UVBA","UVBDP500888-1","Bright Brass Convex Push Btn",74.40,"0.6000 ",44.64,0.00,0.00,0.00,0.00,0.00,44.64
"UVBA","UVBFP250","Plastic Flapper 250 Flush Vlv",6.00,"0.6000 ",3.60,0.00,0.00,0.00,0.00,0.00,3.60
"UVBA","UVBFP84S","Rubber Seat Washer",1.44,"0.6000 ",0.86,0.00,0.00,0.00,0.00,0.00,0.86
"UVBA","UVBM204","Metal Nut",3.10,"0.6000 ",1.86,0.00,0.00,0.00,0.00,0.00,1.86
"UVBA","UVBM206","Hdle Side Mount",8.11,"0.6000 ",4.87,0.00,0.00,0.00,0.00,0.00,4.87
"UVBA","UVBP030198000","Flush Valve w/ 755 Flapper",9.65,"0.6000 ",5.79,0.00,0.00,0.00,0.00,0.00,5.79
"UVBA","UVBP030314-070","PB Flush Lever",29.28,"0.6000 ",17.57,0.00,0.00,0.00,0.00,0.00,17.57
"UVBA","UVBP030328","CP Dual Push Button",29.28,"0.6000 ",17.57,0.00,0.00,0.00,0.00,0.00,17.57
"UVBA","UVBP030383","CP RH Tank Lever",15.00,"0.6000 ",9.00,0.00,0.00,0.00,0.00,0.00,9.00
